QuestionId,OriginalFileName,NewFileName,MediaFullPath,NewMediaFullPath,LocalMediaPath,Source,SectionCode,language_iso_code,subject_id,subject_name,grade_id,grade_url_text,country_iso_code,parent_id,clone_parent_id,Status,IsSuccess,Success,ErrorMessage
363102067906,812169842632.3.svg,,question/Clone/363102067906/812169842632.3.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/363102067906/tex/812169842632.3.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,812169842632,604120935767,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
363102067906,363102067906.1.tex,,question/Clone/363102067906/tex/363102067906.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/363102067906/tex/tex/363102067906.1.tex,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,812169842632,604120935767,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
363102067906,812169842632.1.svg,,question/Clone/363102067906/tex/812169842632.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/363102067906/tex/tex/812169842632.1.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,812169842632,604120935767,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
363102067906,812169842632.3.svg,,question/Clone/363102067906/tex/812169842632.3.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/363102067906/tex/tex/812169842632.3.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,812169842632,604120935767,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
363102067906,812169842632.1.svg,,question/Clone/363102067906/812169842632.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/363102067906/tex/812169842632.1.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,812169842632,604120935767,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
363102067906,363102067906.3.svg,363102067906.03.svg,https://files-cds-chestnut-com.s3.amazonaws.com/question/Clone/363102067906/363102067906.3.svg,363102067906.03.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/363102067906/Updated/363102067906.03.svg,JSON,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,812169842632,604120935767,Success,True,True,
363102067906,363102067906.1.svg,363102067906.02.svg,https://files-cds-chestnut-com.s3.amazonaws.com/question/Clone/363102067906/363102067906.1.svg,363102067906.02.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/363102067906/Updated/363102067906.02.svg,JSON,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,812169842632,604120935767,Success,True,True,
363102067906,363102067906.2.svg,363102067906.01.svg,https://files-cds-chestnut-com.s3.amazonaws.com/question/Clone/363102067906/363102067906.2.svg,363102067906.01.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/363102067906/Updated/363102067906.01.svg,JSON,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,812169842632,604120935767,Success,True,True,
364197356929,692140762180.1.tex,,question/Translation/364197356929/692140762180.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/364197356929/tex/692140762180.1.tex,Database,148145632901,ar,629163908605,الرياضيات,753160982640,1,zz,692140762180,,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
364197356929,364197356929.1.tex,,question/Translation/364197356929/tex/364197356929.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/364197356929/tex/tex/364197356929.1.tex,Database,148145632901,ar,629163908605,الرياضيات,753160982640,1,zz,692140762180,,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
364197356929,692140762180.1.tex,,question/Translation/364197356929/364197356929.figures/692140762180.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/364197356929/tex/364197356929.figures/692140762180.1.tex,Database,148145632901,ar,629163908605,الرياضيات,753160982640,1,zz,692140762180,,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
364197356929,1.svg,364197356929.01.svg,https://images.nagwa.com/figures/364197356929/1.svg,364197356929.01.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/364197356929/Updated/364197356929.01.svg,JSON,148145632901,ar,629163908605,الرياضيات,753160982640,1,zz,692140762180,,Success,True,True,
378195038705,102101560845.1.tex,,question/Translation/378195038705/102101560845.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/378195038705/tex/102101560845.1.tex,Database,182192034538,es,493140928097,Mathematics,612152797413,6,zz,102101560845,,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
378195038705,102101560845.1.1.tex,,question/Translation/378195038705/378195038705.figures/102101560845.1.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/378195038705/tex/378195038705.figures/102101560845.1.1.tex,Database,182192034538,es,493140928097,Mathematics,612152797413,6,zz,102101560845,,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
378195038705,378195038705.1.tex,,question/Translation/378195038705/tex/378195038705.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/378195038705/tex/tex/378195038705.1.tex,Database,182192034538,es,493140928097,Mathematics,612152797413,6,zz,102101560845,,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
378195038705,1.svg,378195038705.01.svg,https://images.nagwa.com/figures/378195038705/1.svg,378195038705.01.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/378195038705/Updated/378195038705.01.svg,JSON,182192034538,es,493140928097,Mathematics,612152797413,6,zz,102101560845,,Success,True,True,
418191508902,284151782012.1.tex,,question/Clone/418191508902/284151782012.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/418191508902/tex/284151782012.1.tex,Database,946129019079,pt,929137643561,Mathematics,206134038329,2,eg,284151782012,714178145329,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
418191508902,284151782012.1.tex,,question/Clone/418191508902/418191508902.figures/284151782012.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/418191508902/tex/418191508902.figures/284151782012.1.tex,Database,946129019079,pt,929137643561,Mathematics,206134038329,2,eg,284151782012,714178145329,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
418191508902,418191508902.1.svg,,question/Clone/418191508902/418191508902.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/418191508902/tex/418191508902.1.svg,Database,946129019079,pt,929137643561,Mathematics,206134038329,2,eg,284151782012,714178145329,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
418191508902,418191508902.1.tex,,question/Clone/418191508902/tex/418191508902.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/418191508902/tex/tex/418191508902.1.tex,Database,946129019079,pt,929137643561,Mathematics,206134038329,2,eg,284151782012,714178145329,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
418191508902,418191508902.1.svg,418191508902.01.svg,https://files-cds-chestnut-com.s3.amazonaws.com/question/Clone/418191508902/418191508902.1.svg,418191508902.01.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/418191508902/Updated/418191508902.01.svg,JSON,946129019079,pt,929137643561,Mathematics,206134038329,2,eg,284151782012,714178145329,Success,True,True,
425121493728,425121493728.1.tex,,question/Translation/425121493728//tex/425121493728.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/425121493728/tex/tex/425121493728.1.tex,Database,698135858152,es,215181641502,Mathematics,195136132631,8,eg,492136862704,,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
434109527149,434109527149.1.svg,,question/Clone/434109527149/434109527149.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/434109527149/tex/434109527149.1.svg,Database,854152430981,pt,796174902818,Mathematics,424170340194,9,eg,712162089131,970137102625,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
434109527149,712162089131.1.tex,,question/Clone/434109527149/434109527149.figures/712162089131.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/434109527149/tex/434109527149.figures/712162089131.1.tex,Database,854152430981,pt,796174902818,Mathematics,424170340194,9,eg,712162089131,970137102625,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
434109527149,712162089131.1.tex,,question/Clone/434109527149/712162089131.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/434109527149/tex/712162089131.1.tex,Database,854152430981,pt,796174902818,Mathematics,424170340194,9,eg,712162089131,970137102625,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
434109527149,434109527149.1.tex,,question/Clone/434109527149/tex/434109527149.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/434109527149/tex/tex/434109527149.1.tex,Database,854152430981,pt,796174902818,Mathematics,424170340194,9,eg,712162089131,970137102625,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
434109527149,434109527149.1.svg,434109527149.01.svg,https://files-cds-chestnut-com.s3.amazonaws.com/question/Clone/434109527149/434109527149.1.svg,434109527149.01.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/434109527149/Updated/434109527149.01.svg,JSON,854152430981,pt,796174902818,Mathematics,424170340194,9,eg,712162089131,970137102625,Success,True,True,
434132129536,182193214874.1.1.tex,,question/Clone/434132129536/434132129536.figures/182193214874.1.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/434132129536/tex/434132129536.figures/182193214874.1.1.tex,Database,917181292108,fr,107123209036,Mathématiques,424170340194,9,eg,182193214874,648140951617,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
434132129536,434132129536.1.svg,,question/Clone/434132129536/434132129536.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/434132129536/tex/434132129536.1.svg,Database,917181292108,fr,107123209036,Mathématiques,424170340194,9,eg,182193214874,648140951617,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
434132129536,434132129536.1.tex,,question/Clone/434132129536/tex/434132129536.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/434132129536/tex/tex/434132129536.1.tex,Database,917181292108,fr,107123209036,Mathématiques,424170340194,9,eg,182193214874,648140951617,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
434132129536,182193214874.1.tex,,question/Clone/434132129536/182193214874.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/434132129536/tex/182193214874.1.tex,Database,917181292108,fr,107123209036,Mathématiques,424170340194,9,eg,182193214874,648140951617,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
434132129536,434132129536.1.svg,434132129536.01.svg,https://files-cds-chestnut-com.s3.amazonaws.com/question/Clone/434132129536/434132129536.1.svg,434132129536.01.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/434132129536/Updated/434132129536.01.svg,JSON,917181292108,fr,107123209036,Mathématiques,424170340194,9,eg,182193214874,648140951617,Success,True,True,
437185427604,328168478092.2.svg,,question/Clone/437185427604/328168478092.2.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/437185427604/tex/328168478092.2.svg,Database,938197912174,pt,272104131931,Mathematics,923158968214,3,eg,328168478092,578160740178,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
437185427604,328168478092.1.tex,,question/Clone/437185427604/328168478092.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/437185427604/tex/328168478092.1.tex,Database,938197912174,pt,272104131931,Mathematics,923158968214,3,eg,328168478092,578160740178,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
437185427604,328168478092.1.tex,,question/Clone/437185427604/437185427604.figures/328168478092.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/437185427604/tex/437185427604.figures/328168478092.1.tex,Database,938197912174,pt,272104131931,Mathematics,923158968214,3,eg,328168478092,578160740178,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
437185427604,437185427604.1.svg,,question/Clone/437185427604/437185427604.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/437185427604/tex/437185427604.1.svg,Database,938197912174,pt,272104131931,Mathematics,923158968214,3,eg,328168478092,578160740178,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
437185427604,437185427604.1.tex,,question/Clone/437185427604/tex/437185427604.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/437185427604/tex/tex/437185427604.1.tex,Database,938197912174,pt,272104131931,Mathematics,923158968214,3,eg,328168478092,578160740178,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
437185427604,437185427604.1.svg,437185427604.01.svg,https://files-cds-chestnut-com.s3.amazonaws.com/question/Clone/437185427604/437185427604.1.svg,437185427604.01.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/437185427604/Updated/437185427604.01.svg,JSON,938197912174,pt,272104131931,Mathematics,923158968214,3,eg,328168478092,578160740178,Success,True,True,
457184975404,457184975404.1.tex,,question/Clone/457184975404/tex/457184975404.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/457184975404/tex/tex/457184975404.1.tex,Database,917180190168,pt,796174902818,Mathematics,424170340194,9,eg,754145191895,269180261705,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
457184975404,754145191895.1.tex,,question/Clone/457184975404/754145191895.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/457184975404/tex/754145191895.1.tex,Database,917180190168,pt,796174902818,Mathematics,424170340194,9,eg,754145191895,269180261705,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
457184975404,457184975404.1.svg,,question/Clone/457184975404/457184975404.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/457184975404/tex/457184975404.1.svg,Database,917180190168,pt,796174902818,Mathematics,424170340194,9,eg,754145191895,269180261705,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
457184975404,754145191895.1.1.tex,,question/Clone/457184975404/457184975404.figures/754145191895.1.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/457184975404/tex/457184975404.figures/754145191895.1.1.tex,Database,917180190168,pt,796174902818,Mathematics,424170340194,9,eg,754145191895,269180261705,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
457184975404,457184975404.1.svg,457184975404.01.svg,https://files-cds-chestnut-com.s3.amazonaws.com/question/Clone/457184975404/457184975404.1.svg,457184975404.01.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/457184975404/Updated/457184975404.01.svg,JSON,917180190168,pt,796174902818,Mathematics,424170340194,9,eg,754145191895,269180261705,Success,True,True,
482143686859,482143686859.1.tex,,question/Translation/482143686859//tex/482143686859.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/482143686859/tex/tex/482143686859.1.tex,Database,907102452157,pt,436197672361,Mathematics,464173946403,7,eg,372191561439,,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
503185912476,460128731423.1.svg,,question/Clone/503185912476/460128731423.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/503185912476/tex/460128731423.1.svg,Database,954157280848,ar,829135270943,الكيمياء,979180725863,12,eg,460128731423,926148747340,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
503185912476,503185912476.1.svg,,question/Clone/503185912476/503185912476.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/503185912476/tex/503185912476.1.svg,Database,954157280848,ar,829135270943,الكيمياء,979180725863,12,eg,460128731423,926148747340,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
503185912476,460128731423.1.svg,,question/Clone/503185912476/tex/460128731423.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/503185912476/tex/tex/460128731423.1.svg,Database,954157280848,ar,829135270943,الكيمياء,979180725863,12,eg,460128731423,926148747340,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
503185912476,503185912476.1.tex,,question/Clone/503185912476/tex/503185912476.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/503185912476/tex/tex/503185912476.1.tex,Database,954157280848,ar,829135270943,الكيمياء,979180725863,12,eg,460128731423,926148747340,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
503185912476,503185912476.1.svg,503185912476.01.svg,https://files-cds-chestnut-com.s3.amazonaws.com/question/Clone/503185912476/503185912476.1.svg,503185912476.01.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/503185912476/Updated/503185912476.01.svg,JSON,954157280848,ar,829135270943,الكيمياء,979180725863,12,eg,460128731423,926148747340,Success,True,True,
575174502025,575174502025.1.svg,,question/Translation/575174502025/575174502025.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/575174502025/tex/575174502025.1.svg,Database,182192809456,fr,429156043953,Mathematics,612152797413,6,zz,102101560845,,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
575174502025,102101560845.1.1.tex,,question/Translation/575174502025/575174502025.figures/102101560845.1.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/575174502025/tex/575174502025.figures/102101560845.1.1.tex,Database,182192809456,fr,429156043953,Mathematics,612152797413,6,zz,102101560845,,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
575174502025,102101560845.1.tex,,question/Translation/575174502025/102101560845.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/575174502025/tex/102101560845.1.tex,Database,182192809456,fr,429156043953,Mathematics,612152797413,6,zz,102101560845,,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
575174502025,575174502025.1.tex,,question/Translation/575174502025/tex/575174502025.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/575174502025/tex/tex/575174502025.1.tex,Database,182192809456,fr,429156043953,Mathematics,612152797413,6,zz,102101560845,,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
575174502025,575174502025.1.svg,575174502025.01.svg,https://files-cds-chestnut-com.s3.amazonaws.com/question/Translation/575174502025/575174502025.1.svg,575174502025.01.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/575174502025/Updated/575174502025.01.svg,JSON,182192809456,fr,429156043953,Mathematics,612152797413,6,zz,102101560845,,Success,True,True,
598180962904,583101939827.1.tex,,question/Clone/598180962904/583101939827.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/598180962904/tex/583101939827.1.tex,Database,917198349203,pt,635185607087,Mathematics,979180725863,12,eg,583101939827,870140465307,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
598180962904,598180962904.1.svg,,question/Clone/598180962904/598180962904.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/598180962904/tex/598180962904.1.svg,Database,917198349203,pt,635185607087,Mathematics,979180725863,12,eg,583101939827,870140465307,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
598180962904,583101939827.1.1.tex,,question/Clone/598180962904/598180962904.figures/583101939827.1.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/598180962904/tex/598180962904.figures/583101939827.1.1.tex,Database,917198349203,pt,635185607087,Mathematics,979180725863,12,eg,583101939827,870140465307,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
598180962904,598180962904.1.tex,,question/Clone/598180962904/tex/598180962904.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/598180962904/tex/tex/598180962904.1.tex,Database,917198349203,pt,635185607087,Mathematics,979180725863,12,eg,583101939827,870140465307,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
598180962904,598180962904.1.svg,598180962904.01.svg,https://files-cds-chestnut-com.s3.amazonaws.com/question/Clone/598180962904/598180962904.1.svg,598180962904.01.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/598180962904/Updated/598180962904.01.svg,JSON,917198349203,pt,635185607087,Mathematics,979180725863,12,eg,583101939827,870140465307,Success,True,True,
613194510486,680151525178.1.tex,,question/Clone/613194510486/613194510486.figures/680151525178.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/613194510486/tex/613194510486.figures/680151525178.1.tex,Database,917198349203,pt,635185607087,Mathematics,979180725863,12,eg,680151525178,485151097038,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
613194510486,613194510486.1.tex,,question/Clone/613194510486/tex/613194510486.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/613194510486/tex/tex/613194510486.1.tex,Database,917198349203,pt,635185607087,Mathematics,979180725863,12,eg,680151525178,485151097038,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
613194510486,613194510486.1.svg,,question/Clone/613194510486/613194510486.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/613194510486/tex/613194510486.1.svg,Database,917198349203,pt,635185607087,Mathematics,979180725863,12,eg,680151525178,485151097038,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
613194510486,680151525178.1.tex,,question/Clone/613194510486/680151525178.1.tex,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/613194510486/tex/680151525178.1.tex,Database,917198349203,pt,635185607087,Mathematics,979180725863,12,eg,680151525178,485151097038,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
613194510486,613194510486.1.svg,613194510486.01.svg,https://files-cds-chestnut-com.s3.amazonaws.com/question/Clone/613194510486/613194510486.1.svg,613194510486.01.svg,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/613194510486/Updated/613194510486.01.svg,JSON,917198349203,pt,635185607087,Mathematics,979180725863,12,eg,680151525178,485151097038,Success,True,True,
676185135748,676185135748.3.svg,,question/Clone/676185135748/676185135748.3.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/676185135748/tex/676185135748.3.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,830107469307,873147512091,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
676185135748,676185135748.4.svg,,question/Clone/676185135748/676185135748.4.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/676185135748/tex/676185135748.4.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,830107469307,873147512091,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
676185135748,676185135748.5.svg,,question/Clone/676185135748/676185135748.5.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/676185135748/tex/676185135748.5.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,830107469307,873147512091,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
676185135748,830107469307.2.svg,,question/Clone/676185135748/830107469307.2.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/676185135748/tex/830107469307.2.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,830107469307,873147512091,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
676185135748,830107469307.2.svg,,question/Clone/676185135748/tex/830107469307.2.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/676185135748/tex/tex/830107469307.2.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,830107469307,873147512091,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
676185135748,830107469307.3.svg,,question/Clone/676185135748/tex/830107469307.3.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/676185135748/tex/tex/830107469307.3.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,830107469307,873147512091,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
676185135748,830107469307.4.svg,,question/Clone/676185135748/tex/830107469307.4.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/676185135748/tex/tex/830107469307.4.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,830107469307,873147512091,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
676185135748,830107469307.5.svg,,question/Clone/676185135748/tex/830107469307.5.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/676185135748/tex/tex/830107469307.5.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,830107469307,873147512091,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
676185135748,676185135748.1.svg,,question/Clone/676185135748/676185135748.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/676185135748/tex/676185135748.1.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,830107469307,873147512091,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
676185135748,830107469307.1.svg,,question/Clone/676185135748/830107469307.1.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/676185135748/tex/830107469307.1.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,830107469307,873147512091,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
676185135748,676185135748.2.svg,,question/Clone/676185135748/676185135748.2.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/676185135748/tex/676185135748.2.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,830107469307,873147512091,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
676185135748,830107469307.3.svg,,question/Clone/676185135748/830107469307.3.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/676185135748/tex/830107469307.3.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,830107469307,873147512091,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
676185135748,830107469307.4.svg,,question/Clone/676185135748/830107469307.4.svg,,E:/ContentMigrationPipelineOutput/Step4_OUTPUT/676185135748/tex/830107469307.4.svg,Database,769101818624,ar,108185721980,الكيمياء,934185068749,10,eg,830107469307,873147512091,Skipped,True,True,Record skipped - Status is 'Skipped' (only 'Mapped' records with Source='JSON' are processed)
